system,controller,eval_strength,noise_case,gamma_phi,gamma_relax,seed,final_fidelity,final_leakage,max_leakage,tail_infidelity_mean,final_purity,pulse_energy,segments,training_seconds,training_objective,optimizer_iterations,optimizer_success,sweep_label,terminal_target_weight,leakage_weight,trust_radius,horizon_maxiter
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,17,0.9004100792183264,0.004975563668220606,0.034353271741137004,0.11229399004677289,0.9736325778369421,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,18,0.9434278832219292,0.006180502683262978,0.04252196666889552,0.0755806994101111,0.9716899679002069,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,19,0.9288104255465339,0.0040246300795638845,0.04252433981579817,0.04529147902356208,0.9633050570291674,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,20,0.9230586919084545,0.008318105127821718,0.04792226853580894,0.0409074949119157,0.9653947945076359,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,21,0.9629550951651095,0.008051005278465917,0.04323099775920791,0.01955116913968071,0.9641020179393115,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,22,0.9509963513817542,0.0060367914792130994,0.04399156666758497,0.029822694541598724,0.9639878524794223,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,23,0.9664456530033156,0.004993881935435374,0.04714535281383947,0.03759329389621712,0.966988303978036,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,24,0.9099047481970598,0.0048100285966529155,0.03928503796354921,0.1097608606419713,0.9718238411321404,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,25,0.9030628756196678,0.007939281708245205,0.04673700853247642,0.10896095339367445,0.9716008429865552,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,26,0.9625507249727793,0.0066110983461474815,0.048414717363685744,0.05260486060548198,0.9700604846669489,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,27,0.8996693261246782,0.0044544795275107685,0.03876643522846113,0.12650976831695535,0.9743393240356779,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,28,0.9529576788853049,0.008796783085691762,0.06028671682881148,0.02190268298025464,0.9650755029308878,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,29,0.9728905662444227,0.003574063032811825,0.04683127085612726,0.031083863232351305,0.968597878677356,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,30,0.8801337810784199,0.008458091605196172,0.03824545742944574,0.15040641206110547,0.9764203389106545,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,31,0.9039012592622537,0.006113038489704348,0.05034959418553919,0.07610182165032327,0.9651678699209714,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,32,0.9152044152584146,0.006920035647644984,0.0497209196886671,0.07209682311339134,0.964905218644024,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,33,0.8816988799930234,0.005588409437621067,0.034345561570900296,0.1579376363662414,0.9772732067781054,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,34,0.9279362871779461,0.010113229784699973,0.04458442415229813,0.08907405036125071,0.9722056109245342,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,35,0.9178065061760158,0.011110167869295529,0.040890835068979836,0.05292466533142939,0.9672678929287615,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,36,0.9479755875214154,0.006257742358620311,0.05281024015356606,0.046841660393281345,0.9653434892876877,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,37,0.7625283237839091,0.006417696817128005,0.03335971150474548,0.24931026830779118,0.9814730344197368,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,38,0.832444517525095,0.003804127879422192,0.031538833239622144,0.20682074544339335,0.9787701902994329,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,39,0.9378856699865331,0.005925905777609319,0.049162859426501115,0.0661963504701641,0.9674597897317527,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,40,0.9759755728484178,0.006110685614410749,0.05096992963734759,0.021898822589187628,0.9664093470099032,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,41,0.9399357257419096,0.007776171733168247,0.04479477297969314,0.031678417332786715,0.9638150708368332,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,42,0.9639209726550759,0.00692124177480824,0.04634078350922177,0.05314660081354094,0.9705118768566662,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,43,0.920048405890447,0.005173916413665269,0.046290240393771165,0.08676036363551937,0.9686782797294228,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,44,0.8734185528751007,0.004066108086848486,0.03728448036405119,0.17116475044682844,0.9794550919002117,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,45,0.9489817658521044,0.007087347882603123,0.045579975746051105,0.06934364804555937,0.9710077158814021,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,46,0.9393507026969957,0.0051759809015483604,0.04565039893526035,0.04673510766003856,0.9629481653071676,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,47,0.9637462427691841,0.010580588870675589,0.04857866525219956,0.02150314912865459,0.9645917934405782,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,48,0.810828387064732,0.0031061274870959332,0.05686317919622064,0.1740015939820819,0.9655709678274297,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,49,0.974280735277531,0.00747508722871193,0.04248145368753864,0.024969182622983845,0.965505637459883,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,50,0.9186623151111044,0.006418650413490545,0.038878177686971105,0.10298865648211308,0.9729887058491815,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,51,0.9576385010606218,0.008832405327561688,0.04363350835689073,0.03750180607583272,0.9670690727155344,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,52,0.951546458760191,0.005282903818708773,0.04246148829399443,0.027501237085986664,0.9635198036251565,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,53,0.8487518942965286,0.004090918089700635,0.047058160507102986,0.16111327169945075,0.9736956897445106,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,54,0.8891386102471505,0.004920616181671833,0.046570755129477615,0.11726764675769223,0.9708659407874964,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,55,0.8500191192753132,0.007404861354625147,0.040238606026072876,0.17849879323350887,0.9793092667592199,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,56,0.9228130118101728,0.002255096969892678,0.04978370659237119,0.07882790993061613,0.9667130687675548,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,57,0.8874830481287125,0.016082754291333212,0.04471515156865402,0.11411941264717664,0.9728442555360953,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,58,0.9628841499063663,0.0060957370245842135,0.04574813507759323,0.04030673619478817,0.9660927106051991,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,relax_0.0005,0.0,0.0005,59,0.8930575253333642,0.005254248504330428,0.049491891579790614,0.0913419533614562,0.9636989758972299,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,10,0.9515924808378736,0.007132047205455239,0.043214579933731345,0.03532561637998358,0.9541945377431503,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,11,0.8820764561009418,0.008140825307364596,0.06000582584303582,0.09296932368065793,0.9523017015331308,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,12,0.9215823383414293,0.003011378276795651,0.051662899849546084,0.052249853001048285,0.9521154294625391,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,13,0.6811708614096715,0.004463747410228258,0.03661578642542418,0.3323676338302095,0.9596945950698799,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,14,0.8135771648363476,0.005420283653192026,0.03984636267008257,0.19871285828621219,0.956673970688443,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,15,0.9569270629642018,0.011049343570475822,0.056183028081840725,0.049733019753889905,0.9536960649585482,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,16,0.9474796446621099,0.008285966194742533,0.053634792511939144,0.03659743347595781,0.9524187635108088,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,17,0.894894862333753,0.005607369574455623,0.034533366381562014,0.11719480180095931,0.9559299465242488,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,18,0.9369250021748499,0.006962517685316416,0.042570414953754354,0.08116205016059898,0.9552036245573888,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,19,0.9239046231192851,0.004760223212048387,0.04260497758911774,0.050549763055430165,0.9520157436125716,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,20,0.9177168235485001,0.009073390577720275,0.048137905897304156,0.046836712528883113,0.9522497864111894,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,21,0.9572879862740992,0.008508614218881272,0.04327099891012032,0.025391554073933932,0.9528973775869123,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,22,0.9449926590726356,0.006849101631566712,0.04413365187473284,0.03569495967424088,0.9526471769775687,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,23,0.960109346988015,0.005578212979658659,0.04722119604494057,0.043339688474310877,0.954114617882652,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,24,0.9045903386174535,0.0054475903072385146,0.03944697777938322,0.11422574353510068,0.9551885583044815,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,25,0.8977583992679735,0.00855651819209402,0.04675475114950434,0.11356842912036749,0.9551054064431868,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,26,0.9557626175219526,0.007363350951072656,0.0486017505056342,0.058549753656704645,0.9547932625685739,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,27,0.8943096537644674,0.00499020897312441,0.03897814844098735,0.13092337558949324,0.956153235305863,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,28,0.9467874401276278,0.00959989809903905,0.060521402580211214,0.028242259609773765,0.9529397645814385,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,29,0.9662177954931996,0.0040674897627522855,0.04692592013430419,0.037259986727033095,0.9547169289622965,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,30,0.8748574269173327,0.008864825110108221,0.03821931321183847,0.15468893005406117,0.9567335437855851,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,31,0.8985235836238168,0.00700218263109631,0.050767037289894734,0.08132721676630927,0.9527252055726404,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,32,0.9099167959017612,0.007718329706769889,0.04982240863472831,0.07719729497563124,0.9527674084126952,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,33,0.8758206933137812,0.006240431925779832,0.034341311289516674,0.16235867424092376,0.9568700067902717,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,34,0.9217141675860918,0.010821139321245399,0.044922253207345775,0.09439860057122329,0.9551125436358574,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,35,0.9121074598482672,0.011860625215841525,0.04120840963183103,0.05899424195583375,0.9525757626950974,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,36,0.9423368017929707,0.006833316165770653,0.05301352211212884,0.052254362291799854,0.9534628936988764,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,37,0.758470280287742,0.006920132015834413,0.03350449784324716,0.25279621223293447,0.9588744379607934,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,38,0.8279106877446856,0.004143807155241652,0.03155267012094476,0.21010940653754098,0.9573548833393299,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,39,0.9319758638187599,0.006901023434724762,0.04921556688647222,0.07149181861600339,0.9536736701323942,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,40,0.9693957377552931,0.006894381786173298,0.051020081806189665,0.028128153652106542,0.9536107101660696,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,41,0.9344653277585113,0.008517193930764,0.044862477188276406,0.03751975687247563,0.9519253630501753,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,42,0.9568111078964626,0.00754927883589851,0.046542277651458575,0.059236067429458944,0.9549543048869653,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,43,0.914869852752617,0.005684455264287069,0.04634191653217501,0.09140960506621054,0.9545036529909736,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,44,0.8674295395592018,0.0044086127907504435,0.03741624054460413,0.17573265460948753,0.9579194591414693,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,45,0.9423122029277896,0.007949221727898137,0.04594229021637075,0.07502179016642734,0.9547381890275576,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,46,0.9343961754908867,0.005741643004584129,0.0456116640214943,0.051809462214985835,0.9523785109259295,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,47,0.958037641707611,0.011064532145478645,0.0486574647313619,0.027421670443672906,0.9528201453430225,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,48,0.8077330464424569,0.003960800228023698,0.056928645471211015,0.17718534517974333,0.9518539074612574,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,49,0.9679966429246366,0.008348998971202448,0.042729331933784254,0.030944933846941716,0.9531734064104755,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,50,0.9129424148082527,0.007164058770874782,0.03918900742861586,0.10779078049404121,0.9556863826630738,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,51,0.9512013806668147,0.009650849549196927,0.04379594575973611,0.04365730543972818,0.9530084763427585,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,52,0.9459113404337578,0.006190906761629256,0.04262198191702504,0.033301571274398645,0.9521396865468406,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
five_level_weak_anharmonic,integrated_alpha0p9_lw1p0,0.03,combined,0.001,0.0005,53,0.8443001096949926,0.00495214794140042,0.047048458246871094,0.1647338906817627,0.9555705112798063,0.0017539976818384767,120,74.95525333378464,0.4614758649656559,428,False,"alpha 0.9, leak 1.0",0.9,1.0,0.025,4
